x1_original,x1_envelope,x1_triangle,x1_square,x2_original,x2_envelope,x2_triangle,x2_square,v1_original,v1_envelope,v1_triangle,v1_square,v2_original,v2_envelope,v2_triangle,v2_square,a1_original,a1_envelope,a1_triangle,a1_square,a2_original,a2_envelope,a2_triangle,a2_square
-0.0024150806,0.00488234,-0.0036521899,0.0020913118,0.0024514429,0.00973442,0.003660283,-0.0008217498,-0.010547977,-0.0032717371,-0.015871648,-0.024998417,0.0062215906,0.013544331,0.009274677,0.015356846,0.07335559,0.080575235,0.109649934,-0.050157487,-0.04896643,-0.041646756,-0.07356623,0.028804986
-0.00241061,0.0048928573,-0.003647091,0.0019451114,0.0024281421,0.009711496,0.003629202,-0.00072762533,-0.009791508,-0.002522421,-0.014777518,-0.024943255,0.005714301,0.013014471,0.008482951,0.015296115,0.07307658,0.08009281,0.109212935,-0.046116088,-0.048642777,-0.04134743,-0.073087975,0.026370164
-0.0025052181,0.004797899,-0.003788756,0.0018096602,0.002492975,0.009773883,0.0037302822,-0.0006388111,-0.009353434,-0.0020859484,-0.014165607,-0.02535901,0.005405181,0.012678839,0.007979525,0.015561122,0.0755432,0.082443714,0.112992235,-0.04244486,-0.050206978,-0.042931017,-0.07543005,0.024127439
-0.0026332638,0.004663347,-0.0039797584,0.0016875692,0.0025895138,0.009863459,0.0038739755,-0.0005548285,-0.009125669,-0.0018640151,-0.0138765965,-0.02589502,0.0052116523,0.01246777,0.0076574087,0.015895016,0.07893094,0.08582742,0.11809685,-0.03913574,-0.05245353,-0.04517643,-0.07873993,0.022067487
-0.0027373792,0.00454871,-0.0041398285,0.0015059414,0.0026583204,0.009931126,0.0039807237,-0.00043582806,-0.008415989,-0.0011558998,-0.012827168,-0.026167933,0.0047034533,0.011951483,0.006873543,0.016071612,0.08168717,0.08869316,0.1221373,-0.034328066,-0.054241154,-0.047009308,-0.08147254,0.019079277
-0.0027718574,0.004510973,-0.0041975495,0.001424408,0.0026795047,0.009959534,0.0040182364,-0.0003812819,-0.008048647,-0.0008038711,-0.012295306,-0.02637585,0.0044544186,0.011714419,0.0064944816,0.016198978,0.082576916,0.08969231,0.12341491,-0.032337446,-0.054875758,-0.047592517,-0.082435675,0.017836967
-0.0028269761,0.00444463,-0.0042861574,0.00134977,0.0027171976,0.009998462,0.0040753526,-0.0003243278,-0.0077321045,-0.00052062795,-0.011826791,-0.026538135,0.004223567,0.011494244,0.006169276,0.016273288,0.08401874,0.0913833,0.1256892,-0.030363528,-0.055885255,-0.048526116,-0.083881035,0.016560681
-0.0028549533,0.004410065,-0.004331047,0.0012217906,0.002735154,0.010012809,0.004099172,-0.00023407776,-0.0067757824,0.0004191976,-0.010381059,-0.026583958,0.0035900373,0.010860685,0.005224131,0.016290635,0.08471659,0.09226062,0.12668112,-0.026972493,-0.05636866,-0.04889996,-0.08453614,0.014436596
-0.0028471872,0.0044126594,-0.0043211984,0.0010951017,0.0027215227,0.009992666,0.00407557,-0.00014621111,-0.0059597837,0.0012108753,-0.009157132,-0.0265879,0.0030450115,0.010300285,0.0044045835,0.016273549,0.08455189,0.092043735,0.12622496,-0.023589835,-0.056151815,-0.048652124,-0.08410914,0.012291966
-0.0028934374,0.004368636,-0.004390538,0.0009733718,0.0027435988,0.010008144,0.0041118586,-6.2781866e-05,-0.005254442,0.0018853038,-0.008092695,-0.026775641,0.002572446,0.009795916,0.0036727414,0.016375981,0.085846774,0.09315849,0.12800515,-0.020313114,-0.056839485,-0.049372505,-0.08507255,0.010227986
-0.0028989618,0.004361053,-0.0043917466,0.0008874228,0.002740251,0.009999804,0.0041155657,-2.2497698e-06,-0.004763686,0.0023563309,-0.007364448,-0.02681169,0.0022194893,0.009428242,0.0031611524,0.016377402,0.08583954,0.09310556,0.12817055,-0.017850699,-0.05687293,-0.04938518,-0.085063264,0.008751469
-0.00291075,0.004346367,-0.004399709,0.0007688388,0.0027466319,0.010000309,0.004125824,8.161723e-05,-0.0041566836,0.0029664785,-0.0064704707,-0.026859105,0.0017927757,0.008997059,0.0025325755,0.016394824,0.085995935,0.09334518,0.12860088,-0.014464514,-0.057005625,-0.0495319,-0.08535231,0.0067123948
-0.0029332868,0.0043244977,-0.004419345,0.0005805669,0.0027456328,0.009999726,0.0041273837,0.00020478286,-0.0029894786,0.004116767,-0.0047730124,-0.026851611,0.0010105607,0.008210749,0.0013582056,0.016373659,0.08630805,0.09372679,0.12915556,-0.009295482,-0.057180148,-0.04978625,-0.08578499,0.003559743
-0.0029293469,0.0043333704,-0.0044032615,0.00040640408,0.0027268063,0.009984358,0.0041029584,0.00031537836,-0.0017406417,0.0053413427,-0.0029527592,-0.026732972,0.00019386844,0.0074004983,0.00016114025,0.01628325,0.0859087,0.09337831,0.12878057,-0.004548016,-0.05693411,-0.04953365,-0.08549412,0.0006755277
-0.0029089123,0.0043510594,-0.00437286,0.00029090446,0.002710141,0.00996669,0.004078424,0.00039364042,-0.00086739776,0.00621128,-0.0016348384,-0.026639374,-0.00040363634,0.0068195947,-0.00068220356,0.016188059,0.085255496,0.09279959,0.12810227,-0.0014441316,-0.05656343,-0.049077608,-0.084877506,-0.0012600055
-0.0027963908,0.0044520237,-0.004210502,0.00023344147,0.0026271003,0.009879399,0.003956917,0.00043143833,-0.00017885305,0.006899584,-0.0005738632,-0.026266651,-0.0008602774,0.0063519008,-0.0013324732,0.015926274,0.08222509,0.08971362,0.123584844,4.0030805e-05,-0.054624006,-0.047087964,-0.08189234,-0.0021760692
-0.002693361,0.004535971,-0.0040726415,4.764089e-05,0.0025431227,0.009793977,0.0038400576,0.000556617,0.00083318376,0.007919963,0.0010208186,-0.025966689,-0.0015607446,0.0056405454,-0.0023574778,0.015706765,0.079459146,0.08699472,0.119324915,0.0048730043,-0.05274997,-0.045243878,-0.079027176,-0.0052604238
-0.0025994552,0.004614231,-0.003944284,-0.00010060912,0.002471277,0.009719126,0.0037303385,0.0006574139,0.0017618851,0.008880477,0.0024609063,-0.025793364,-0.0021914663,0.0049851546,-0.0033381362,0.015579613,0.07707999,0.08455738,0.11553115,0.008723341,-0.051073465,-0.04369831,-0.076529734,-0.0076839393
-0.0025493826,0.004654005,-0.003874602,-0.00020001814,0.0024400353,0.00967523,0.0036742734,0.00073043734,0.0024764142,0.009618952,0.0035556252,-0.025748203,-0.0026788935,0.004466514,-0.0041251234,0.015542332,0.07582058,0.08324551,0.11344772,0.011350479,-0.050230812,-0.042985152,-0.07525373,-0.009373928
-0.0025567217,0.0046415916,-0.0038876226,-0.00032695694,0.0024514066,0.009679151,0.0036878223,0.000820414,0.0029519647,0.010122236,0.0042787446,-0.025859594,-0.003029092,0.0041047484,-0.004663638,0.015608752,0.07604731,0.08339246,0.11376157,0.014805766,-0.0504133,-0.04320171,-0.07551016,-0.011552367
-0.0024736985,0.00471463,-0.0037586319,-0.00042057733,0.0023933083,0.009611573,0.0036047096,0.00088691706,0.0034545378,0.0106453495,0.005036719,-0.025719088,-0.0034027603,0.0037452914,-0.0051967665,0.015489263,0.07371191,0.08109185,0.11028171,0.0173651,-0.048924856,-0.041778717,-0.07330211,-0.01318481
-0.0024200506,0.004767089,-0.0036692815,-0.00052885164,0.0023403151,0.009552882,0.0035296017,0.00096118497,0.0039132657,0.011118948,0.005699757,-0.025561957,-0.0037536873,0.0034100085,-0.005720084,0.015342105,0.07204282,0.07935946,0.1076196,0.020209389,-0.047878765,-0.040707972,-0.07165078,-0.014984857
-0.0022745696,0.0049021747,-0.0034505003,-0.00061124016,0.0022296486,0.009434957,0.0033616382,0.0010142582,0.0045282226,0.011746768,0.0066397428,-0.025202334,-0.0041864067,0.0029921597,-0.0063757,0.015070975,0.067972556,0.0751594,0.10144394,0.022400817,-0.045366406,-0.0380844,-0.06775534,-0.016300485
-0.002132099,0.0050301543,-0.0032365106,-0.000674017,0.0021296993,0.009322895,0.0032090142,0.0010595269,0.0049953377,0.012208573,0.007352224,-0.024910072,-0.004513623,0.0026718117,-0.0068586427,0.014854567,0.06408797,0.071210556,0.095692106,0.02412103,-0.042903095,-0.03560839,-0.064003,-0.017354416
-0.002025319,0.005131457,-0.003070924,-0.0007843262,0.002046885,0.009234659,0.0030767238,0.0011296913,0.005787234,0.013001087,0.008570623,-0.02454103,-0.005038913,0.002133261,-0.0076660933,0.014605597,0.061055273,0.06825649,0.09117095,0.027052108,-0.040928714,-0.033667352,-0.061081443,-0.019181632
-0.0019557036,0.005201621,-0.0029574065,-0.00087019615,0.0019844405,0.009168252,0.002972807,0.0011911737,0.006226454,0.013392647,0.009235414,-0.024361823,-0.0053365384,0.0018042261,-0.008150786,0.014482112,0.058945693,0.06630066,0.087968014,0.029274402,-0.03956408,-0.03233291,-0.058991086,-0.020621877
-0.0018497644,0.005304156,-0.0027941472,-0.00091374863,0.0019075773,0.009091142,0.0028486766,0.001222647,0.0063405763,0.013461938,0.009398295,-0.024117447,-0.005404269,0.001728741,-0.008283088,0.014312616,0.05594251,0.063412696,0.08366121,0.030517945,-0.0376841,-0.030431252,-0.056220848,-0.021417974
-0.0017417877,0.0054141157,-0.0026217299,-0.00095012144,0.001833661,0.009008971,0.0027288727,0.0012500603,0.006332211,0.013421857,0.0093440665,-0.02389629,-0.005401075,0.0017428729,-0.008301988,0.014149613,0.052893072,0.0604657,0.079259925,0.031596147,-0.035758927,-0.028546866,-0.053422965,-0.02211313
-0.0016095752,0.0055475356,-0.0024129313,-0.0010028194,0.0017374584,0.008898418,0.0025853952,0.0012897031,0.0064819977,0.013575694,0.00954638,-0.023598047,-0.0055032787,0.0016360432,-0.008485273,0.0139498105,0.04921758,0.05668864,0.07366495,0.033107683,-0.03341137,-0.026221007,-0.04996688,-0.02305422
-0.0015538249,0.005605586,-0.002325587,-0.0010512271,0.0016919526,0.008841545,0.0025189982,0.0013271368,0.006610089,0.013717534,0.009724582,-0.02345228,-0.0056077708,0.0015280233,-0.008634187,0.013842656,0.047553338,0.054905232,0.07116774,0.034542833,-0.03239259,-0.0251602,-0.04837345,-0.023952305
-0.0013926063,0.0057693776,-0.0020803022,-0.0011906283,0.0015622403,0.008706078,0.0023306836,0.0014168029,0.007173026,0.014288489,0.010559939,-0.023016995,-0.006012365,0.0011073956,-0.009216623,0.013517112,0.04296906,0.050202217,0.06427879,0.0384421,-0.029477732,-0.022179335,-0.043998413,-0.026367925
-0.0013042989,0.0058598416,-0.0019499355,-0.0013052644,0.0014957909,0.008638539,0.002233144,0.0014898834,0.0073589543,0.014481005,0.0108445855,-0.022975989,-0.0061588925,0.00093034515,-0.009455191,0.013473275,0.04063327,0.04775485,0.0606542,0.04143493,-0.027939329,-0.02068238,-0.041794546,-0.028230086
-0.0011945213,0.0059656757,-0.0017893355,-0.0013813834,0.0014198206,0.008562418,0.0021189444,0.0015407089,0.0073210914,0.014423113,0.010777518,-0.0228929,-0.006142664,0.00091373594,-0.009471307,0.013398364,0.037748117,0.044722565,0.056222524,0.04331405,-0.02614227,-0.01884691,-0.03911295,-0.029382445
-0.0011357418,0.0060146577,-0.0017001294,-0.0014116575,0.0013802559,0.008520788,0.0020542997,0.0015614396,0.0071374644,0.014222966,0.01049736,-0.022771126,-0.0060508447,0.00100342,-0.009345385,0.013310257,0.036205605,0.04323879,0.053784084,0.044009537,-0.025196431,-0.017883845,-0.037617806,-0.02977333
-0.0010630524,0.0060819807,-0.0015883888,-0.0014908649,0.0013184018,0.008456987,0.0019603209,0.0016161025,0.0072307475,0.014314095,0.010636369,-0.022541743,-0.006145877,0.00089951605,-0.0095050465,0.0131641235,0.03416162,0.04127261,0.05061013,0.046036106,-0.023849713,-0.016573235,-0.035668533,-0.030998472
-0.00094163243,0.0062008267,-0.0014074718,-0.0014990981,0.0012222222,0.008363556,0.0018175766,0.0016124044,0.007443345,0.014548423,0.0109569365,-0.02205127,-0.0062795063,0.00076939864,-0.009684703,0.012862949,0.030731758,0.037841488,0.045423813,0.046136107,-0.021686302,-0.014364361,-0.032475937,-0.03104477
-0.0008266762,0.006313774,-0.0012379106,-0.0015456086,0.0011415225,0.008281155,0.0016966704,0.0016392267,0.0073874695,0.014513826,0.010877631,-0.021827651,-0.006266488,0.00078738295,-0.00962801,0.012730331,0.027650323,0.03461428,0.040727783,0.047226712,-0.019664094,-0.012351391,-0.029588228,-0.031797335
-0.0007169561,0.006420037,-0.0010786599,-0.0016366175,0.0010560394,0.008194917,0.0015583283,0.0016969922,0.0076846834,0.014806655,0.011331056,-0.021543624,-0.006493246,0.00057948474,-0.009917994,0.012532536,0.024729678,0.031521257,0.036371503,0.04964342,-0.017644601,-0.010335685,-0.026629018,-0.03333412
-0.0005908366,0.006539445,-0.00089284376,-0.0016738534,0.0009628914,0.008101251,0.0014154213,0.0017193136,0.007524103,0.014670225,0.0111428015,-0.021126388,-0.0064241975,0.0006645797,-0.009797164,0.012251651,0.02133158,0.028057823,0.03140183,0.050627615,-0.015473901,-0.00812824,-0.023270305,-0.03395208
-0.0005048915,0.0066237077,-0.0007675291,-0.0016655207,0.00090348057,0.008039905,0.0013239353,0.0017103237,0.007376423,0.014546689,0.010975532,-0.020820843,-0.006333667,0.0007560882,-0.009684019,0.012056711,0.019049179,0.02576769,0.027945876,0.050278068,-0.0140795065,-0.006707619,-0.020985767,-0.03372507
-0.0003997727,0.006728787,-0.000607979,-0.001744934,0.0008223122,0.007958925,0.0011984182,0.0017585207,0.0076102335,0.014763491,0.011334609,-0.020587815,-0.0064945193,0.0005918159,-0.00994417,0.011895798,0.016185883,0.022949945,0.023584051,0.052313235,-0.012223908,-0.004911907,-0.018190501,-0.034948777
-0.00030283997,0.006823283,-0.00045908347,-0.0017850829,0.00075344637,0.007884441,0.0010954738,0.0017863517,0.0072364397,0.014380113,0.010761376,-0.02036088,-0.0062676216,0.0008085002,-0.009644955,0.01173083,0.013534185,0.020312604,0.019694865,0.05337665,-0.010537461,-0.0033583874,-0.0157319,-0.035568185
-0.00023998514,0.0068861805,-0.00035932753,-0.0018418989,0.0007023463,0.007833631,0.0010188634,0.0018215169,0.007354293,0.0144759,0.010894524,-0.020161172,-0.006340712,0.00073321117,-0.009783496,0.011589339,0.011621017,0.018566824,0.016965214,0.054924518,-0.009320939,-0.0022861892,-0.014003578,-0.03649029
-0.00018497014,0.0069459598,-0.00027215393,-0.0019836477,0.00064651517,0.0077792043,0.00093819416,0.0019116047,0.007057799,0.014170222,0.010446853,-0.019781373,-0.0061899866,0.000880199,-0.00958204,0.011336815,0.009866699,0.016865421,0.014245469,0.05867723,-0.00812902,-0.0011358559,-0.012330784,-0.038861103
-0.00016683083,0.0069740494,-0.00024653837,-0.002010983,0.000608757,0.007744854,0.0008827836,0.0019176713,0.0069607096,0.014081699,0.010309593,-0.019150088,-0.0061250343,0.0009575528,-0.009487061,0.010943728,0.009059382,0.016060464,0.012985935,0.05937143,-0.0075684646,-0.00054272916,-0.011503252,-0.039257143
-0.00019148554,0.0069614677,-0.00028312101,-0.0020032218,0.0005998062,0.0077384547,0.0008678758,0.0019000719,0.0072169146,0.014323909,0.010692499,-0.01851733,-0.006251004,0.0008360036,-0.009679546,0.010551637,0.009355151,0.01636548,0.013439482,0.059175763,-0.007765077,-0.0006239079,-0.011713253,-0.039070092
-0.0002270953,0.0069335266,-0.0003381957,-0.00198455,0.0005976774,0.0077394536,0.0008653041,0.0018760089,0.007619446,0.014683055,0.011289284,-0.017858228,-0.0064567453,0.0006356542,-0.009978508,0.010146252,0.009947621,0.017007602,0.014404593,0.058647208,-0.00809038,-0.000889604,-0.012184704,-0.038682546
-0.00024277485,0.0069197128,-0.0003587847,-0.0019756004,0.0005843238,0.0077267746,0.0008449755,0.0018592571,0.007889471,0.014915272,0.011705151,-0.01711338,-0.006586012,0.0005057873,-0.010176897,0.009699132,0.0100529585,0.017142892,0.014722656,0.05836524,-0.008002089,-0.0008180812,-0.0120762205,-0.03846393
-0.00023187888,0.006938548,-0.0003358426,-0.002038094,0.0005513093,0.0076948907,0.00079327583,0.0018911611,0.0075947493,0.014629967,0.011276568,-0.016380262,-0.0064100525,0.0006792168,-0.009910978,0.009237664,0.009421624,0.01644062,0.013839232,0.0599763,-0.007378307,-0.00023026764,-0.011219966,-0.039470367
-0.0002757352,0.006907367,-0.00039225258,-0.0020819642,0.0005522225,0.007700387,0.0007987979,0.0019098225,0.0075060595,0.014565788,0.011107308,-0.015775824,-0.0063570687,0.0007295422,-0.009807719,0.008847123,0.010346982,0.017240023,0.015115537,0.061033178,-0.0077983253,-0.0006388277,-0.01182047,-0.040131897
-0.00030301863,0.0068889367,-0.00043104106,-0.0020686516,0.0005442874,0.007698981,0.000794092,0.0018887208,0.0077190557,0.014804269,0.011406619,-0.015196998,-0.0064720674,0.00061747106,-0.009952418,0.008489282,0.010911466,0.017785568,0.015847156,0.06052887,-0.0080502,-0.000920183,-0.012226864,-0.03979752
-0.0003069828,0.0068956288,-0.0004438049,-0.0020690754,0.00051862036,0.0076811644,0.00075755705,0.0018742296,0.0077961497,0.014908386,0.011535998,-0.014462307,-0.0065163593,0.0005963654,-0.009973993,0.008032284,0.0107770525,0.017667957,0.015567908,0.060406145,-0.007845904,-0.0007671667,-0.012075011,-0.03967488
-0.00028886224,0.0069206236,-0.00042455416,-0.002040911,0.0004819995,0.0076535004,0.0007002496,0.0018392863,0.007922037,0.015052747,0.011739078,-0.013693783,-0.0065724626,0.00056131044,-0.010039001,0.0075598513,0.010082355,0.01698583,0.014415301,0.059474763,-0.007267642,-0.00026396662,-0.011368339,-0.039058104
-0.00030734006,0.0069143814,-0.00044632447,-0.0020512224,0.00046724456,0.007647004,0.00067143084,0.0018338904,0.00804464,0.01518169,0.011907983,-0.013031408,-0.0066337734,0.00051764864,-0.010124661,0.0071276273,0.010287544,0.01711161,0.014702199,0.059688743,-0.0073050912,-0.00021415763,-0.011377681,-0.039158862
-0.00031758603,0.0069070356,-0.00046044326,-0.002095979,0.0004458603,0.0076303724,0.0006425931,0.0018543272,0.00787801,0.015034004,0.011643616,-0.0123946415,-0.006534224,0.00062719407,-0.0099590225,0.006702602,0.010384102,0.017000359,0.014655368,0.06077763,-0.007250442,-7.1934424e-05,-0.011206941,-0.03979328
-0.00031970954,0.006904358,-0.00046684133,-0.0021496809,0.00042392415,0.007612573,0.00061308354,0.0018833228,0.007955903,0.015117872,0.011791308,-0.01188016,-0.00660227,0.00056413375,-0.010036575,0.0063889055,0.010260209,0.016865775,0.014573945,0.062192332,-0.007056102,0.00012876559,-0.010935637,-0.040552568
-0.00030886667,0.0069149164,-0.00044684688,-0.0020959356,0.00039761656,0.0075892415,0.00057609,0.0018397251,0.008511553,0.01568786,0.012706267,-0.011277123,-0.0069298428,0.00024302909,-0.0105115585,0.006048554,0.009809254,0.016477518,0.014055986,0.060708415,-0.0066654272,0.0004489906,-0.010316833,-0.03948663
-0.00032814793,0.0068985596,-0.00046752446,-0.002047881,0.00038258152,0.0075807273,0.0005587863,0.0017979493,0.008853946,0.016031744,0.013268555,-0.010591921,-0.0071063708,6.5318774e-05,-0.010777813,0.005639256,0.010113346,0.01678408,0.014497448,0.05929846,-0.0067205224,0.00035510305,-0.010341347,-0.038534533
-0.000327712,0.0068998234,-0.0004706824,-0.0020320562,0.00035624337,0.007562053,0.0005212236,0.0017754677,0.008958118,0.016151046,0.013430834,-0.009841377,-0.0071560866,4.250044e-05,-0.010824089,0.005163135,0.009910141,0.016582381,0.014109831,0.05867829,-0.0064900964,0.00063389447,-0.009959424,-0.038129
-0.00031432358,0.0069049983,-0.0004607094,-0.0019863534,0.00032829188,0.0075371247,0.00048199762,0.0017319532,0.009123123,0.016315995,0.0136695765,-0.009104506,-0.0072236643,-6.2598847e-06,-0.01092302,0.004706058,0.009428236,0.01621279,0.013286442,0.05723331,-0.0060950005,0.0010117032,-0.009417645,-0.03724401
-0.00023182984,0.0069727628,-0.0003434671,-0.0020229244,0.00026943831,0.0074699544,0.0003960798,0.0017487712,0.009227579,0.01640466,0.013798937,-0.008754663,-0.007265731,-6.3773245e-05,-0.011014877,0.0044796984,0.007229561,0.014134,0.010061773,0.058096237,-0.004733417,0.0023664725,-0.0073370254,-0.037811555
-0.0002374891,0.0069655883,-0.0003509685,-0.0019915309,0.0002478905,0.007449985,0.00037073286,0.0017175139,0.009241597,0.016415901,0.0138188545,-0.007967137,-0.0072317477,-4.2957254e-05,-0.01096784,0.0039750705,0.0071303938,0.014073129,0.010045143,0.057040468,-0.004618828,0.0024986542,-0.007105112,-0.03717198
-0.00025577442,0.0069533987,-0.00037329673,-0.0019713505,0.00023270925,0.007435806,0.00035160722,0.0016908611,0.009118556,0.016305435,0.013633624,-0.007208404,-0.007134314,5.5070035e-05,-0.010797926,0.0034965393,0.0073127644,0.0140492,0.010266412,0.05632614,-0.0045768507,0.0025227065,-0.0070843976,-0.03672111
-0.00022755488,0.006983256,-0.00033689983,-0.0019331909,0.00019825218,0.0073959455,0.00029595225,0.0016520628,0.009173792,0.01640024,0.013730265,-0.0064779553,-0.0071391147,4.091207e-05,-0.01080435,0.0030511108,0.0063395267,0.012935227,0.008786116,0.055117283,-0.003853224,0.0032136957,-0.0061237607,-0.035965953
